"Наименование","ДатаПоставки","Цена","ОбъемЗаказа"
"Рычаг 3546.00.04.100","2021-07-02 00:00:00","28662,42038","3"
"Рычаг 3711.01.02.050","2021-05-06 00:00:00","15923,56688","5"
"РЫЧАГ 3711.01.02.050 ","2017-06-15 00:00:00","22611,46497","1"
"РЫЧАГ 3711.01.02.050 ","2016-11-15 00:00:00","26751,59236","4"
"РЫЧАГ 3711.01.02.050 ","2016-12-05 00:00:00","27885,35032","4"
"РЫЧАГ 3711.01.02.050 ","2017-05-17 00:00:00","27885,35032","2"
"РЫЧАГ 3711.01.02.050 ","2017-07-03 00:00:00","27885,35032","2"
"РЫЧАГ ОДК 11077.04.32","2018-04-30 00:00:00","13342,35669","2"
"Сателлит  3536.11.01.004","2019-01-21 00:00:00","30498,08917","40"
"Сателлит  3536.11.01.004","2018-04-26 00:00:00","19426,75159","6"
"Сателлит  3536.11.01.004","2018-04-26 00:00:00","19426,75159","6"
"Сателлит  3536.11.01.004","2018-04-26 00:00:00","19426,75159","9"
"Сателлит  3536.11.01.004","2018-01-15 00:00:00","19426,75159","1"
"Сателлит  3536.11.01.004","2018-02-15 00:00:00","19426,75159","5"
"Сателлит  3536.11.01.004","2019-03-01 00:00:00","20700,63694","40"
"Сателлит  3536.11.01.028","2018-09-05 00:00:00","20382,16561","8"
"Сателлит  3536.11.01.028","2018-12-05 00:00:00","34713,3758","12"
"Сателлит  3536.11.01.028","2019-01-21 00:00:00","35221,01911","60"
"Сателлит  3536.11.01.028","2019-03-01 00:00:00","21019,10828","60"
"Сателлит  3536.11.01.028","2018-01-20 00:00:00","20382,16561","8"
"Сателлит  3536.11.01.028","2018-09-18 00:00:00","21337,57962","8"
"Сателлит  3536.11.01.028","2017-12-05 00:00:00","29501,91083","12"
"Сателлит  3537.11.01.028","2018-04-30 00:00:00","20382,16561","7"
"Сателлит  3537.11.01.028","2018-04-30 00:00:00","20382,16561","6"
"Сателлит  3548.10.01.252-01","2018-11-05 00:00:00","19426,75159","2"
"Сателлит  3548.10.01.252-01","2018-08-10 00:00:00","19426,75159","2"
"Сателлит (тройка) черт.3588.11.01.005","2019-03-01 00:00:00","56687,89809","6"
"Сателлит (тройка) черт.3588.11.01.005","2019-06-10 00:00:00","80285,98726","6"
"Сателлит (четверка) черт.3588.11.01.031","2019-06-10 00:00:00","75789,17197","8"
"Сателлит (четверка) черт.3588.11.01.031","2019-03-01 00:00:00","56687,89809","8"
"САТЕЛЛИТ 11075.16.359","2018-08-15 00:00:00","58598,72611","32"
"Сателлит 11075.16.359 ","20.09.2018","58598,72611","16"
"Сателлит 3536.11.01.004","10.01.2020","30498,08917","10"
"Сателлит 3536.11.01.004","19.02.2019","30498,08917","17"
"Сателлит 3536.11.01.004","14.05.2019","30498,08917","12"
"Сателлит 3536.11.01.004","2020-07-05 00:00:00","19426,75159","15"
"Сателлит 3536.11.01.004","04.06.2021","20700,63694","2"
"Сателлит 3536.11.01.004","29.06.2020","19426,75159","13"
"Сателлит 3536.11.01.004","2020-06-20 00:00:00","19426,75159","2"
"Сателлит 3536.11.01.004","18.11.2021","21019,10828","3"
"Сателлит 3536.11.01.004","2021-06-15 00:00:00","20700,63694","2"
"Сателлит 3536.11.01.004","2019-02-15 00:00:00","30498,08917","10"
"Сателлит 3536.11.01.004","2020-01-15 00:00:00","30498,08917","10"
"Сателлит 3536.11.01.004","2019-04-25 00:00:00","30498,08917","10"
"Сателлит 3536.11.01.004","2019-02-15 00:00:00","30498,08917","10"
"Сателлит 3536.11.01.004","2019-11-10 00:00:00","19426,75159","4"
"Сателлит 3536.11.01.004","2019-11-15 00:00:00","30498,08917","1"
"Сателлит 3536.11.01.004","2021-12-01 00:00:00","21019,10828","3"
"Сателлит 3536.11.01.004","2021-04-15 00:00:00","20700,63694","3"
"САТЕЛЛИТ 3536.11.01.004","2016-12-15 00:00:00","25280,25478","12"
"САТЕЛЛИТ 3536.11.01.004","2016-08-15 00:00:00","19235,66879","6"
"САТЕЛЛИТ 3536.11.01.004","2017-02-10 00:00:00","19235,66879","6"
"САТЕЛЛИТ 3536.11.01.004","2016-08-30 00:00:00","25280,25478","2"
"Сателлит 3536.11.01.028","2019-05-30 00:00:00","35221,01911","6"
"Сателлит 3536.11.01.028","30.03.2021","21019,10828","5"
"Сателлит 3536.11.01.028","24.04.2019","21019,10828","17"
"Сателлит 3536.11.01.028","13.11.2018","34713,3758","12"
"Сателлит 3536.11.01.028","08.09.2018","21337,57962","8"
"Сателлит 3536.11.01.028","16.06.2018","20382,16561","8"
"Сателлит 3536.11.01.028","06.03.2018","20382,16561","8"
"Сателлит 3536.11.01.028","2019-01-30 00:00:00","21019,10828","12"
"Сателлит 3536.11.01.028","2019-02-28 00:00:00","21019,10828","15"
"Сателлит 3536.11.01.028","2019-03-15 00:00:00","21019,10828","14"
"Сателлит 3536.11.01.028","2019-03-15 00:00:00","21019,10828","3"
"Сателлит 3536.11.01.028","2019-02-15 00:00:00","35221,01911","2"
"Сателлит 3536.11.01.028","2019-02-15 00:00:00","35221,01911","2"
"Сателлит 3536.11.01.028","2019-02-15 00:00:00","35221,01911","1"
"Сателлит 3536.11.01.028","2019-02-15 00:00:00","35221,01911","5"
"Сателлит 3536.11.01.028","2021-02-26 00:00:00","21019,10828","8"
"Сателлит 3536.11.01.028","2021-03-26 00:00:00","21019,10828","8"
"Сателлит 3536.11.01.028","2019-05-15 00:00:00","35221,01911","1"
"Сателлит 3536.11.01.028","2019-05-30 00:00:00","35221,01911","1"
"Сателлит 3536.11.01.028","2019-07-15 00:00:00","35221,01911","15"
"Сателлит 3536.11.01.028","2019-09-27 00:00:00","35221,01911","14"
"Сателлит 3536.11.01.028","2019-09-27 00:00:00","35221,01911","1"
"Сателлит 3536.11.01.028","2019-11-15 00:00:00","35221,01911","15"
"САТЕЛЛИТ 3536.11.01.028","2016-11-15 00:00:00","22691,35032","16"
"САТЕЛЛИТ 3536.11.01.028","2016-11-10 00:00:00","22929,93631","16"
"САТЕЛЛИТ 3536.11.01.028","2017-09-05 00:00:00","20063,69427","8"
"Сателлит 3537.11.01.028","05.03.2018","20382,16561","13"
"Сателлит 3537.11.01.028","31.01.2020","20382,16561","12"
"Сателлит 3537.11.01.028","2020-02-20 00:00:00","20382,16561","12"
"Сателлит 3548.10.01.252-01","16.10.2018","19426,75159","2"
"САТЕЛЛИТ 3548.10.01.252-01","2017-03-30 00:00:00","37011,46497","6"
"САТЕЛЛИТ 3548.10.01.252-01","2017-03-25 00:00:00","37011,46497","6"
"САТЕЛЛИТ 3548.10.01.252-01","2017-07-01 00:00:00","40491,0828","1"
"САТЕЛЛИТ 3548.10.01.252-01","2018-05-15 00:00:00","40491,0828","2"
"Секция 3536.03.07.000","2021-04-05 00:00:00","872611,465","1"
"Секция стрелы 3537.03.06.000 ","2023-12-31 00:00:00","3496938,217","1"
"Секция стрелы 3537.03.06.000 ","2023-12-31 00:00:00","3496938,217","1"
"Секция стрелы 3537.03.06.000 ","2022-01-10 00:00:00","3496938,217","1"
"Секция стрелы 3546.03.01.000-01 ","10.01.2020","6497575,796","1"
"Секция стрелы 3546.03.01.000-01 ","2019-04-05 00:00:00","4331717,197","1"
"Секция стрелы 3546.03.01.000-01 ","2020-01-10 00:00:00","6497575,796","1"
"СЕКЦИЯ СТРЕЛЫ ВЕРХНЯЯ 3536.03.02.000","2016-12-16 00:00:00","64407,13376","1"
"СЕКЦИЯ СТРЕЛЫ НИЖНЯЯ 3536.03.07.000","2016-02-15 00:00:00","1178343,949","1"
"СЕКЦИЯ СТРЕЛЫ НИЖНЯЯ 3536.03.07.000","2017-01-10 00:00:00","1740445,86","1"
"СЕКЦИЯ СТРЕЛЫ НИЖНЯЯ 3536.03.07.000","2017-05-15 00:00:00","1740445,86","1"
"СЕКЦИЯ СТРЕЛЫ НИЖНЯЯ 3536.03.07.000","2016-06-20 00:00:00","1178343,949","1"
